image1,image2,label
2/10564_001_144_1.jpg,2/29995_001_70_1.jpg,1
2/35594_001_94_1.jpg,2/29861_001_70_0.jpg,1
2/4320_001_118_1.jpg,2/29420_001_69_0.jpg,1
2/18198_001_22_1.jpg,2/20435_001_31_1.jpg,1
2/4923_001_120_1.jpg,2/16769_001_17_0.jpg,0
2_augmented/20242_001_30_1.jpg,2/20242_001_30_1.jpg,0
2_augmented/25123_001_50_1.jpg,2/25123_001_50_1.jpg,0
2_augmented/25540_001_52_1.jpg,2/25540_001_52_1.jpg,0
2_augmented/22733_001_41_0.jpg,2/22733_001_41_0.jpg,0
2_augmented/12824_001_153_1.jpg,2/12824_001_153_1.jpg,0
2_augmented/13919_001_158_1.jpg,2/13919_001_158_1.jpg,0
2/26478_001_57_0.jpg,2/17158_001_18_1.jpg,0
2/33625_001_85_1.jpg,2/3993_001_117_0.jpg,1
2_augmented/12432_001_152_0.jpg,2/12432_001_152_0.jpg,0
2/16020_001_168_1.jpg,2/20264_001_30_1.jpg,0
2_augmented/22354_001_3_0.jpg,2/22354_001_3_0.jpg,0
2/14333_001_15_1.jpg,2/18179_001_22_1.jpg,1
2/22754_001_41_0.jpg,2/22730_001_41_0.jpg,1
2/2757_001_111_0.jpg,2/34286_001_89_0.jpg,0
2_augmented/2376_001_10_1.jpg,2/2376_001_10_1.jpg,0
2/24441_001_48_1.jpg,2/30050_001_70_1.jpg,1
2/24_001_0_1.jpg,2/33645_001_86_0.jpg,0
2_augmented/29195_001_68_0.jpg,2/29195_001_68_0.jpg,0
2_augmented/2614_001_110_1.jpg,2/2614_001_110_1.jpg,0
2_augmented/33957_001_87_1.jpg,2/33957_001_87_1.jpg,0
2/7612_001_132_0.jpg,2/14572_001_161_0.jpg,0
2/18247_001_22_1.jpg,2/20845_001_33_1.jpg,0
2_augmented/29002_001_67_0.jpg,2/29002_001_67_0.jpg,0
2_augmented/29048_001_67_0.jpg,2/29048_001_67_0.jpg,0
2/2423_001_10_1.jpg,2/18964_001_26_0.jpg,1
2/24126_001_47_0.jpg,2/36665_001_99_1.jpg,0
2/16017_001_168_1.jpg,2/25488_001_52_1.jpg,1
2_augmented/15157_001_164_0.jpg,2/15157_001_164_0.jpg,0
2_augmented/15192_001_164_0.jpg,2/15192_001_164_0.jpg,0
2_augmented/4473_001_119_0.jpg,2/4473_001_119_0.jpg,0
2_augmented/7361_001_130_1.jpg,2/7361_001_130_1.jpg,0
2/36081_001_97_0.jpg,2/36085_001_97_0.jpg,1
2/36085_001_97_0.jpg,2/28136_001_63_1.jpg,1
2/14038_001_159_0.jpg,2/14112_001_159_1.jpg,0
2_augmented/26213_001_56_0.jpg,2/26213_001_56_0.jpg,0
2/11816_001_14_1.jpg,2/11862_001_14_1.jpg,1
2/20119_001_30_0.jpg,2/20048_001_30_0.jpg,1
2_augmented/31326_001_76_1.jpg,2/31326_001_76_1.jpg,0
2/11301_001_148_0.jpg,2/6167_001_126_0.jpg,1
2/6799_001_129_0.jpg,2/6781_001_129_0.jpg,1
2/20189_001_30_1.jpg,2/30593_001_73_0.jpg,0
2/28827_001_66_0.jpg,2/33720_001_86_0.jpg,0
2/12399_001_152_0.jpg,2/20477_001_31_1.jpg,1
2_augmented/33617_001_85_1.jpg,2/33617_001_85_1.jpg,0
2/35950_001_96_1.jpg,2/4989_001_120_1.jpg,0
2/8430_001_136_0.jpg,2/8489_001_136_0.jpg,1
2_augmented/8276_001_135_0.jpg,2/8276_001_135_0.jpg,0
2/6973_001_12_0.jpg,2/22044_001_38_1.jpg,0
2_augmented/28625_001_65_0.jpg,2/28625_001_65_0.jpg,0
2/16852_001_17_0.jpg,2/16780_001_17_0.jpg,1
2/5198_001_121_1.jpg,2/19583_001_28_1.jpg,1
2/2990_001_112_0.jpg,2/30059_001_71_0.jpg,1
2/10528_001_144_1.jpg,2/25369_001_52_0.jpg,1
2/22718_001_41_0.jpg,2/30564_001_73_0.jpg,0
2/15580_001_166_0.jpg,2/20516_001_32_0.jpg,1
2/13743_001_158_0.jpg,2/13826_001_158_0.jpg,1
2/19090_001_26_1.jpg,2/19306_001_27_1.jpg,1
2_augmented/25770_001_53_1.jpg,2/25770_001_53_1.jpg,0
2/27543_001_60_1.jpg,2/27457_001_60_1.jpg,1
2_augmented/16535_001_16_1.jpg,2/16535_001_16_1.jpg,0
2/2044_001_109_0.jpg,2/6598_001_128_0.jpg,1
2/2874_001_111_1.jpg,2/24287_001_48_0.jpg,1
2/18684_001_24_1.jpg,2/35970_001_96_1.jpg,1
2/4777_001_11_1.jpg,2/33261_001_84_0.jpg,0
2_augmented/28348_001_64_0.jpg,2/28348_001_64_0.jpg,0
2_augmented/26891_001_58_1.jpg,2/26891_001_58_1.jpg,0
2/7551_001_131_1.jpg,2/30960_001_75_0.jpg,0
2/30639_001_73_1.jpg,2/33952_001_87_0.jpg,0
2/816_001_103_0.jpg,2/36643_001_99_1.jpg,1
2/4257_001_118_0.jpg,2/5852_001_124_1.jpg,1
2_augmented/30856_001_74_1.jpg,2/30856_001_74_1.jpg,0
2/29413_001_69_0.jpg,2/27829_001_62_0.jpg,1
2/13390_001_156_0.jpg,2/30280_001_71_1.jpg,0
2_augmented/24758_001_4_0.jpg,2/24758_001_4_0.jpg,0
2/1508_001_106_1.jpg,2/16549_001_16_1.jpg,0
2/33551_001_85_1.jpg,2/21148_001_34_1.jpg,0
2/32542_001_81_0.jpg,2/35190_001_92_0.jpg,0
2_augmented/2112_001_109_0.jpg,2/2112_001_109_0.jpg,0
2/33866_001_87_0.jpg,2/33923_001_87_0.jpg,1
2/11107_001_147_0.jpg,2/11034_001_147_0.jpg,1
2/5338_001_122_1.jpg,2/36389_001_98_1.jpg,0
2_augmented/25577_001_53_0.jpg,2/25577_001_53_0.jpg,0
2/11829_001_14_1.jpg,2/28750_001_66_0.jpg,1
2/1959_001_108_1.jpg,2/20708_001_32_1.jpg,1
2/29316_001_68_1.jpg,2/23892_001_46_0.jpg,1
2/5699_001_124_0.jpg,2/7322_001_130_1.jpg,0
2/945_001_104_0.jpg,2/23050_001_42_1.jpg,0
2/7654_001_132_0.jpg,2/34350_001_89_0.jpg,0
2_augmented/32218_001_7_1.jpg,2/32218_001_7_1.jpg,0
2/33863_001_87_0.jpg,2/33941_001_87_0.jpg,1
2/11123_001_147_1.jpg,2/30431_001_72_1.jpg,0
2/9673_001_140_1.jpg,2/15494_001_165_1.jpg,1
2/979_001_104_0.jpg,2/952_001_104_0.jpg,1
2/30257_001_71_1.jpg,2/30246_001_71_1.jpg,1
2/26840_001_58_1.jpg,2/30505_001_73_0.jpg,1
2/7788_001_132_1.jpg,2/14570_001_161_0.jpg,0
2/31973_001_79_1.jpg,2/32017_001_79_1.jpg,1
2/1947_001_108_1.jpg,2/12626_001_153_0.jpg,1
2_augmented/16537_001_16_1.jpg,2/16537_001_16_1.jpg,0
2/32312_001_80_0.jpg,2/13974_001_159_0.jpg,1
2_augmented/3401_001_114_0.jpg,2/3401_001_114_0.jpg,0
2/6015_001_125_1.jpg,2/26865_001_58_1.jpg,1
2/19740_001_29_1.jpg,2/19753_001_29_1.jpg,1
2/15328_001_165_0.jpg,2/27324_001_5_1.jpg,0
2/18141_001_22_0.jpg,2/23582_001_44_1.jpg,0
2_augmented/1805_001_108_0.jpg,2/1805_001_108_0.jpg,0
2_augmented/24854_001_4_1.jpg,2/24854_001_4_1.jpg,0
2/3338_001_114_0.jpg,2/29353_001_68_1.jpg,1
2_augmented/4163_001_117_1.jpg,2/4163_001_117_1.jpg,0
2/2777_001_111_0.jpg,2/24167_001_47_0.jpg,0
2/16614_001_170_0.jpg,2/16597_001_170_0.jpg,1
2/3277_001_113_1.jpg,2/30537_001_73_0.jpg,0
2/9639_001_140_1.jpg,2/25047_001_50_1.jpg,1
2/3197_001_113_0.jpg,2/28792_001_66_0.jpg,0
2/6933_001_129_1.jpg,2/25085_001_50_1.jpg,1
2_augmented/20534_001_32_0.jpg,2/20534_001_32_0.jpg,0
2_augmented/10507_001_144_1.jpg,2/10507_001_144_1.jpg,0
2_augmented/23981_001_46_1.jpg,2/23981_001_46_1.jpg,0
2/20724_001_33_0.jpg,2/20815_001_33_0.jpg,1
2_augmented/12214_001_151_0.jpg,2/12214_001_151_0.jpg,0
2/30176_001_71_1.jpg,2/20547_001_32_0.jpg,0
2/21071_001_34_1.jpg,2/26615_001_57_1.jpg,1
2/4448_001_119_0.jpg,2/27116_001_59_1.jpg,0
2/26728_001_58_0.jpg,2/23234_001_43_0.jpg,1
2/6046_001_125_1.jpg,2/11223_001_147_1.jpg,0
2/19483_001_28_0.jpg,2/19458_001_28_0.jpg,1
2/25710_001_53_1.jpg,2/19092_001_26_1.jpg,1
2_augmented/26850_001_58_1.jpg,2/26850_001_58_1.jpg,0
2/27030_001_59_1.jpg,2/35814_001_95_1.jpg,0
2/32438_001_80_1.jpg,2/1080_001_104_1.jpg,1
2/29560_001_69_1.jpg,2/29597_001_69_1.jpg,1
2/10690_001_145_1.jpg,2/33793_001_86_1.jpg,0
2/1702_001_107_1.jpg,2/17762_001_20_1.jpg,1
2_augmented/4740_001_11_1.jpg,2/4740_001_11_1.jpg,0
2_augmented/13569_001_157_0.jpg,2/13569_001_157_0.jpg,0
2/21138_001_34_1.jpg,2/35622_001_94_1.jpg,1
2_augmented/13668_001_157_1.jpg,2/13668_001_157_1.jpg,0
2/21805_001_37_1.jpg,2/24895_001_4_1.jpg,1
2/33694_001_86_0.jpg,2/33713_001_86_0.jpg,1
2/16650_001_170_0.jpg,2/34068_001_88_0.jpg,1
2/28382_001_64_1.jpg,2/18554_001_24_0.jpg,1
2/19808_001_29_1.jpg,2/19762_001_29_1.jpg,1
2/23882_001_46_0.jpg,2/34519_001_8_0.jpg,0
2_augmented/24769_001_4_0.jpg,2/24769_001_4_0.jpg,0
2/35123_001_91_1.jpg,2/21346_001_35_1.jpg,0
2_augmented/36336_001_98_0.jpg,2/36336_001_98_0.jpg,0
2/20439_001_31_1.jpg,2/23908_001_46_0.jpg,0
2/9533_001_140_0.jpg,2/1016_001_104_0.jpg,1
2_augmented/9833_001_141_1.jpg,2/9833_001_141_1.jpg,0
2/29026_001_67_0.jpg,2/28982_001_67_0.jpg,1
2/22650_001_40_1.jpg,2/30566_001_73_0.jpg,1
2/18318_001_23_0.jpg,2/36772_001_9_0.jpg,0
2/5308_001_122_0.jpg,2/5221_001_122_0.jpg,1
2/2433_001_10_1.jpg,2/8986_001_138_1.jpg,0
2_augmented/20272_001_31_0.jpg,2/20272_001_31_0.jpg,0
2/14214_001_15_0.jpg,2/21632_001_37_0.jpg,0
2/17502_001_1_0.jpg,2/17505_001_1_0.jpg,1
2/26012_001_55_0.jpg,2/20471_001_31_1.jpg,0
2/10658_001_145_0.jpg,2/35675_001_95_0.jpg,1
2_augmented/5493_001_123_0.jpg,2/5493_001_123_0.jpg,0
2_augmented/33836_001_86_1.jpg,2/33836_001_86_1.jpg,0
2_augmented/12125_001_150_1.jpg,2/12125_001_150_1.jpg,0
2/19605_001_28_1.jpg,2/20713_001_32_1.jpg,1
2_augmented/10185_001_143_0.jpg,2/10185_001_143_0.jpg,0
2_augmented/16579_001_170_0.jpg,2/16579_001_170_0.jpg,0
2/18737_001_25_0.jpg,2/33377_001_84_1.jpg,1
2/13931_001_158_1.jpg,2/22355_001_3_0.jpg,0
2/1259_001_105_1.jpg,2/16852_001_17_0.jpg,1
2_augmented/27906_001_62_1.jpg,2/27906_001_62_1.jpg,0
2_augmented/28746_001_66_0.jpg,2/28746_001_66_0.jpg,0
2/17643_001_20_0.jpg,2/17662_001_20_0.jpg,1
2/8022_001_134_0.jpg,2/8045_001_134_0.jpg,1
2/13071_001_155_0.jpg,2/13061_001_155_0.jpg,1
2_augmented/6907_001_129_1.jpg,2/6907_001_129_1.jpg,0
2/24998_001_50_0.jpg,2/4034_001_117_0.jpg,1
2/35771_001_95_1.jpg,2/36592_001_99_1.jpg,1
2_augmented/872_001_103_1.jpg,2/872_001_103_1.jpg,0
2/15008_001_163_0.jpg,2/15764_001_167_0.jpg,1
2_augmented/27392_001_60_0.jpg,2/27392_001_60_0.jpg,0
2/33211_001_84_0.jpg,2/35745_001_95_1.jpg,0
2_augmented/27356_001_60_0.jpg,2/27356_001_60_0.jpg,0
2/21432_001_36_0.jpg,2/21824_001_37_1.jpg,1
2_augmented/6577_001_128_0.jpg,2/6577_001_128_0.jpg,0
2/14740_001_161_1.jpg,2/28661_001_65_1.jpg,1
2/17931_001_21_0.jpg,2/20335_001_31_0.jpg,1
2/830_001_103_0.jpg,2/773_001_103_0.jpg,1
2/5964_001_125_1.jpg,2/11556_001_149_1.jpg,1
2/17299_001_19_0.jpg,2/31774_001_78_1.jpg,1
2/23752_001_45_1.jpg,2/30867_001_74_1.jpg,1
2/1051_001_104_1.jpg,2/23672_001_45_0.jpg,0
2/31139_001_75_1.jpg,2/35013_001_91_0.jpg,0
2/16180_001_169_0.jpg,2/23748_001_45_1.jpg,0
2/34689_001_8_1.jpg,2/7053_001_12_0.jpg,0
2_augmented/31512_001_77_1.jpg,2/31512_001_77_1.jpg,0
2/21773_001_37_1.jpg,2/25361_001_52_0.jpg,0
2/8900_001_138_0.jpg,2/24107_001_47_0.jpg,0
2/21578_001_36_1.jpg,2/4127_001_117_1.jpg,0
2_augmented/10139_001_142_1.jpg,2/10139_001_142_1.jpg,0
2_augmented/6470_001_127_1.jpg,2/6470_001_127_1.jpg,0
2/17976_001_21_1.jpg,2/18046_001_21_1.jpg,1
2/33851_001_87_0.jpg,2/33913_001_87_0.jpg,1
2/14605_001_161_0.jpg,2/24855_001_4_1.jpg,1
2/18415_001_23_1.jpg,2/8520_001_136_0.jpg,0
2/9632_001_140_1.jpg,2/10105_001_142_1.jpg,1
2/36737_001_9_0.jpg,2/6420_001_127_1.jpg,1
2/22877_001_41_1.jpg,2/16524_001_16_1.jpg,1
2/23286_001_43_1.jpg,2/29465_001_69_0.jpg,0
2_augmented/16122_001_169_0.jpg,2/16122_001_169_0.jpg,0
2_augmented/32055_001_79_1.jpg,2/32055_001_79_1.jpg,0
2/24732_001_4_0.jpg,2/16793_001_17_0.jpg,1
2/29692_001_6_0.jpg,2/30511_001_73_0.jpg,0
2/5433_001_123_0.jpg,2/36618_001_99_1.jpg,0
2_augmented/36147_001_97_0.jpg,2/36147_001_97_0.jpg,0
2/609_001_102_0.jpg,2/2767_001_111_0.jpg,1
2/9053_001_139_0.jpg,2/33377_001_84_1.jpg,1
2_augmented/15505_001_165_1.jpg,2/15505_001_165_1.jpg,0
2/11223_001_147_1.jpg,2/30544_001_73_0.jpg,0
2/15236_001_164_0.jpg,2/24921_001_50_0.jpg,1
2/1430_001_106_0.jpg,2/35295_001_92_1.jpg,1
2/22418_001_3_1.jpg,2/1034_001_104_0.jpg,0
2/33471_001_85_0.jpg,2/33516_001_85_0.jpg,1
2_augmented/1783_001_107_1.jpg,2/1783_001_107_1.jpg,0
2/18607_001_24_0.jpg,2/19105_001_26_1.jpg,1
2/29348_001_68_1.jpg,2/13861_001_158_1.jpg,0
2/10589_001_145_0.jpg,2/29825_001_6_1.jpg,1
2/16616_001_170_0.jpg,2/28986_001_67_0.jpg,1
2/4692_001_11_0.jpg,2/4684_001_11_0.jpg,1
2_augmented/24355_001_48_0.jpg,2/24355_001_48_0.jpg,0
2/12855_001_154_0.jpg,2/12939_001_154_0.jpg,1
2/21005_001_34_0.jpg,2/20998_001_34_0.jpg,1
2_augmented/12154_001_151_0.jpg,2/12154_001_151_0.jpg,0
2/8132_001_134_1.jpg,2/25549_001_53_0.jpg,1
2_augmented/6992_001_12_0.jpg,2/6992_001_12_0.jpg,0
2/26617_001_57_1.jpg,2/23263_001_43_1.jpg,0
2/24116_001_47_0.jpg,2/33648_001_86_0.jpg,1
2_augmented/11259_001_148_0.jpg,2/11259_001_148_0.jpg,0
2/2296_001_10_0.jpg,2/2299_001_10_0.jpg,1
2/14984_001_163_0.jpg,2/8452_001_136_0.jpg,0
2_augmented/2123_001_109_0.jpg,2/2123_001_109_0.jpg,0
2/22692_001_41_0.jpg,2/22743_001_41_0.jpg,1
2/30718_001_74_0.jpg,2/30713_001_74_0.jpg,1
2/28994_001_67_0.jpg,2/9723_001_141_0.jpg,1
2_augmented/33942_001_87_0.jpg,2/33942_001_87_0.jpg,0
2/13531_001_157_0.jpg,2/14729_001_161_1.jpg,0
2/10890_001_146_0.jpg,2/10880_001_146_0.jpg,1
2_augmented/3482_001_114_1.jpg,2/3482_001_114_1.jpg,0
2_augmented/4023_001_117_0.jpg,2/4023_001_117_0.jpg,0
2_augmented/10698_001_145_1.jpg,2/10698_001_145_1.jpg,0
2/12389_001_152_0.jpg,2/12468_001_152_0.jpg,1
2/8702_001_137_0.jpg,2/36484_001_99_0.jpg,1
2/17141_001_18_1.jpg,2/17205_001_18_1.jpg,1
2/2615_001_110_1.jpg,2/14660_001_161_1.jpg,0
2_augmented/25294_001_51_1.jpg,2/25294_001_51_1.jpg,0
2/5014_001_121_0.jpg,2/29067_001_67_1.jpg,1
2/7550_001_131_1.jpg,2/36048_001_96_1.jpg,0
2_augmented/6509_001_128_0.jpg,2/6509_001_128_0.jpg,0
2_augmented/24275_001_47_1.jpg,2/24275_001_47_1.jpg,0
2_augmented/6624_001_128_1.jpg,2/6624_001_128_1.jpg,0
2/9288_001_13_0.jpg,2/9470_001_13_1.jpg,0
2_augmented/22961_001_42_0.jpg,2/22961_001_42_0.jpg,0
2_augmented/22036_001_38_1.jpg,2/22036_001_38_1.jpg,0
2/29660_001_6_0.jpg,2/30393_001_72_1.jpg,0
2_augmented/36613_001_99_1.jpg,2/36613_001_99_1.jpg,0
2/2103_001_109_0.jpg,2/13128_001_155_0.jpg,1
2/3535_001_114_1.jpg,2/6333_001_127_0.jpg,1
2_augmented/4168_001_117_1.jpg,2/4168_001_117_1.jpg,0
2/24672_001_49_1.jpg,2/24626_001_49_1.jpg,1
2/1359_001_106_0.jpg,2/1474_001_106_0.jpg,1
2_augmented/5562_001_123_1.jpg,2/5562_001_123_1.jpg,0
2/36052_001_97_0.jpg,2/3579_001_115_0.jpg,1
2_augmented/42_001_0_1.jpg,2/42_001_0_1.jpg,0
2_augmented/25529_001_52_1.jpg,2/25529_001_52_1.jpg,0
2/23432_001_44_0.jpg,2/28081_001_63_0.jpg,0
2/34827_001_90_0.jpg,2/34752_001_90_0.jpg,1
2/17362_001_19_1.jpg,2/28413_001_64_1.jpg,0
2_augmented/13091_001_155_0.jpg,2/13091_001_155_0.jpg,0
2_augmented/32198_001_7_1.jpg,2/32198_001_7_1.jpg,0
2/14509_001_160_1.jpg,2/26127_001_55_1.jpg,1
2/12129_001_150_1.jpg,2/12076_001_150_1.jpg,1
2/13743_001_158_0.jpg,2/13792_001_158_0.jpg,1
2_augmented/28666_001_65_1.jpg,2/28666_001_65_1.jpg,0
2/34550_001_8_0.jpg,2/9466_001_13_1.jpg,1
2/13314_001_156_0.jpg,2/13411_001_156_0.jpg,1
2_augmented/35223_001_92_0.jpg,2/35223_001_92_0.jpg,0
2/3983_001_117_0.jpg,2/26633_001_57_1.jpg,0
2/9501_001_140_0.jpg,2/18069_001_22_0.jpg,1
2_augmented/906_001_103_1.jpg,2/906_001_103_1.jpg,0
2/31249_001_76_0.jpg,2/30005_001_70_1.jpg,1
2/30768_001_74_0.jpg,2/30741_001_74_0.jpg,1
2/62_001_0_1.jpg,2/16525_001_16_1.jpg,1
2/1539_001_106_1.jpg,2/35444_001_93_0.jpg,0
2/14133_001_159_1.jpg,2/27180_001_5_0.jpg,1
2/36115_001_97_0.jpg,2/22751_001_41_0.jpg,1
2/26310_001_56_0.jpg,2/2502_001_110_0.jpg,1
2/5199_001_121_1.jpg,2/30597_001_73_0.jpg,0
2/5559_001_123_1.jpg,2/36456_001_98_1.jpg,1
2/19903_001_2_0.jpg,2/34093_001_88_0.jpg,0
2_augmented/1989_001_108_1.jpg,2/1989_001_108_1.jpg,0
2/1817_001_108_0.jpg,2/30169_001_71_1.jpg,1
2/28804_001_66_0.jpg,2/31964_001_79_1.jpg,1
2/3317_001_113_1.jpg,2/12718_001_153_0.jpg,1
2/3333_001_113_1.jpg,2/26768_001_58_0.jpg,1
2/30375_001_72_0.jpg,2/30378_001_72_0.jpg,1
2_augmented/6380_001_127_0.jpg,2/6380_001_127_0.jpg,0
2/2920_001_112_0.jpg,2/22420_001_3_1.jpg,1
2_augmented/27299_001_5_1.jpg,2/27299_001_5_1.jpg,0
2/31488_001_77_0.jpg,2/31497_001_77_0.jpg,1
2/5436_001_123_0.jpg,2/14339_001_15_1.jpg,1
2/28894_001_66_1.jpg,2/28883_001_66_1.jpg,1
2_augmented/24861_001_4_1.jpg,2/24861_001_4_1.jpg,0
2/22912_001_41_1.jpg,2/33160_001_83_1.jpg,0
2/16727_001_170_1.jpg,2/16740_001_170_1.jpg,1
2_augmented/14652_001_161_1.jpg,2/14652_001_161_1.jpg,0
2_augmented/35669_001_95_0.jpg,2/35669_001_95_0.jpg,0
2/15969_001_168_0.jpg,2/15917_001_168_0.jpg,1
2_augmented/15226_001_164_0.jpg,2/15226_001_164_0.jpg,0
2_augmented/3659_001_115_1.jpg,2/3659_001_115_1.jpg,0
2/31050_001_75_0.jpg,2/30957_001_75_0.jpg,1
2/3226_001_113_1.jpg,2/3237_001_113_1.jpg,1
2_augmented/22133_001_39_0.jpg,2/22133_001_39_0.jpg,0
2/13438_001_156_1.jpg,2/25554_001_53_0.jpg,1
2_augmented/8314_001_135_1.jpg,2/8314_001_135_1.jpg,0
2/22058_001_38_1.jpg,2/24806_001_4_0.jpg,1
2/9166_001_139_1.jpg,2/18518_001_24_0.jpg,1
2/27844_001_62_0.jpg,2/27877_001_62_0.jpg,1
2_augmented/36396_001_98_1.jpg,2/36396_001_98_1.jpg,0
2/8246_001_135_0.jpg,2/27291_001_5_1.jpg,0
2/647_001_102_1.jpg,2/711_001_102_1.jpg,1
2/25906_001_54_1.jpg,2/28757_001_66_0.jpg,1
2_augmented/18290_001_23_0.jpg,2/18290_001_23_0.jpg,0
2_augmented/30230_001_71_1.jpg,2/30230_001_71_1.jpg,0
2/11368_001_148_1.jpg,2/29719_001_6_0.jpg,1
2/11947_001_150_0.jpg,2/22188_001_39_1.jpg,0
2_augmented/14638_001_161_0.jpg,2/14638_001_161_0.jpg,0
2/1199_001_105_0.jpg,2/1163_001_105_0.jpg,1
2_augmented/18272_001_23_0.jpg,2/18272_001_23_0.jpg,0
2/3268_001_113_1.jpg,2/19500_001_28_0.jpg,0
2_augmented/5174_001_121_1.jpg,2/5174_001_121_1.jpg,0
2_augmented/29552_001_69_1.jpg,2/29552_001_69_1.jpg,0
2/3855_001_116_0.jpg,2/4589_001_119_1.jpg,0
2/7256_001_130_0.jpg,2/26444_001_57_0.jpg,0
2/34410_001_89_1.jpg,2/12171_001_151_0.jpg,0
2_augmented/15582_001_166_0.jpg,2/15582_001_166_0.jpg,0
2/34434_001_89_1.jpg,2/24644_001_49_1.jpg,1
2/7841_001_133_0.jpg,2/30972_001_75_0.jpg,1
2_augmented/15049_001_163_0.jpg,2/15049_001_163_0.jpg,0
2_augmented/12484_001_152_0.jpg,2/12484_001_152_0.jpg,0
2/28315_001_64_0.jpg,2/25485_001_52_1.jpg,1
2_augmented/7163_001_130_0.jpg,2/7163_001_130_0.jpg,0
2_augmented/26339_001_56_1.jpg,2/26339_001_56_1.jpg,0
2_augmented/9648_001_140_1.jpg,2/9648_001_140_1.jpg,0
2/26247_001_56_0.jpg,2/28926_001_66_1.jpg,0
2/12988_001_154_1.jpg,2/33598_001_85_1.jpg,1
2_augmented/34130_001_88_0.jpg,2/34130_001_88_0.jpg,0
2/7804_001_133_0.jpg,2/31601_001_77_1.jpg,1
2/10883_001_146_0.jpg,2/11156_001_147_1.jpg,0
2/52_001_0_1.jpg,2/17513_001_1_0.jpg,1
2/23654_001_45_0.jpg,2/23697_001_45_0.jpg,1
2_augmented/32021_001_79_1.jpg,2/32021_001_79_1.jpg,0
2_augmented/25817_001_54_0.jpg,2/25817_001_54_0.jpg,0
2/1515_001_106_1.jpg,2/6734_001_129_0.jpg,0
2_augmented/5599_001_123_1.jpg,2/5599_001_123_1.jpg,0
2/11088_001_147_0.jpg,2/11039_001_147_0.jpg,1
2/16954_001_17_1.jpg,2/5378_001_122_1.jpg,0
2/14331_001_15_1.jpg,2/22474_001_40_0.jpg,0
2_augmented/15258_001_164_1.jpg,2/15258_001_164_1.jpg,0
2/1818_001_108_0.jpg,2/26399_001_56_1.jpg,0
2/28662_001_65_1.jpg,2/35379_001_93_0.jpg,0
2_augmented/16250_001_169_1.jpg,2/16250_001_169_1.jpg,0
2_augmented/26933_001_59_0.jpg,2/26933_001_59_0.jpg,0
2/10884_001_146_0.jpg,2/10889_001_146_0.jpg,1
2_augmented/29810_001_6_1.jpg,2/29810_001_6_1.jpg,0
2/1670_001_107_0.jpg,2/15809_001_167_1.jpg,1
2/9776_001_141_0.jpg,2/17722_001_20_1.jpg,1
2/10591_001_145_0.jpg,2/10585_001_145_0.jpg,1
2_augmented/13021_001_154_1.jpg,2/13021_001_154_1.jpg,0
2_augmented/35809_001_95_1.jpg,2/35809_001_95_1.jpg,0
2/9295_001_13_0.jpg,2/17706_001_20_0.jpg,1
2_augmented/26958_001_59_0.jpg,2/26958_001_59_0.jpg,0
2/1014_001_104_0.jpg,2/26926_001_59_0.jpg,0
2/6845_001_129_1.jpg,2/18194_001_22_1.jpg,0
2/20304_001_31_0.jpg,2/20350_001_31_0.jpg,1
2_augmented/695_001_102_1.jpg,2/695_001_102_1.jpg,0
2/15875_001_167_1.jpg,2/27376_001_60_0.jpg,0
2_augmented/10417_001_144_0.jpg,2/10417_001_144_0.jpg,0
2_augmented/24896_001_4_1.jpg,2/24896_001_4_1.jpg,0
2/13276_001_155_1.jpg,2/23323_001_43_1.jpg,0
2_augmented/22314_001_3_0.jpg,2/22314_001_3_0.jpg,0
2_augmented/24124_001_47_0.jpg,2/24124_001_47_0.jpg,0
2/7456_001_131_0.jpg,2/4877_001_120_0.jpg,1
2_augmented/4861_001_120_0.jpg,2/4861_001_120_0.jpg,0
2/13613_001_157_0.jpg,2/29455_001_69_0.jpg,1
2/21171_001_34_1.jpg,2/22215_001_39_1.jpg,0
2/13249_001_155_1.jpg,2/13237_001_155_1.jpg,1
2/11503_001_149_0.jpg,2/16181_001_169_0.jpg,0
2_augmented/11404_001_148_1.jpg,2/11404_001_148_1.jpg,0
2/17824_001_20_1.jpg,2/29363_001_68_1.jpg,0
2_augmented/13874_001_158_1.jpg,2/13874_001_158_1.jpg,0
2_augmented/356_001_101_0.jpg,2/356_001_101_0.jpg,0
2/2045_001_109_0.jpg,2/13042_001_154_1.jpg,1
2_augmented/15268_001_164_1.jpg,2/15268_001_164_1.jpg,0
2/20206_001_30_1.jpg,2/32150_001_7_0.jpg,1
2_augmented/1089_001_104_1.jpg,2/1089_001_104_1.jpg,0
2_augmented/15853_001_167_1.jpg,2/15853_001_167_1.jpg,0
2/8991_001_138_1.jpg,2/24992_001_50_0.jpg,1
2/4276_001_118_0.jpg,2/16010_001_168_1.jpg,1
2_augmented/15092_001_163_1.jpg,2/15092_001_163_1.jpg,0
2_augmented/5795_001_124_1.jpg,2/5795_001_124_1.jpg,0
2_augmented/11943_001_150_0.jpg,2/11943_001_150_0.jpg,0
2/30586_001_73_0.jpg,2/23146_001_43_0.jpg,1
2/28090_001_63_0.jpg,2/24784_001_4_0.jpg,1
2/22880_001_41_1.jpg,2/22894_001_41_1.jpg,1
2/12252_001_151_0.jpg,2/27758_001_61_1.jpg,0
2/6347_001_127_0.jpg,2/8052_001_134_0.jpg,0
2/19442_001_28_0.jpg,2/30921_001_74_1.jpg,1
